user_id,accuracy_mean,accuracy_std,avg_response_latency_mean,avg_response_latency_std,hint_rate_mean,hint_rate_std,completion_rate_mean,completion_rate_std
U0224,0.80085,0.024533874541131883,4.6135,0.5,0.19323333333333334,0.02,0.9653,0.02
U0225,0.8510333333333334,0.02,5.633500000000001,0.5,0.20736666666666667,0.02,0.8888833333333332,0.021993946136759267
U0226,0.7492333333333333,0.02,5.353666666666666,0.6679645699186945,0.23343333333333335,0.02489977242198545,0.7791,0.02
U0227,0.7472500000000001,0.020138694098674855,6.756666666666667,0.5,0.13018333333333335,0.02,0.8432166666666667,0.02120381255026242
U0228,0.7887166666666667,0.02,4.611166666666667,0.5,0.10121666666666666,0.02,0.9244666666666667,0.02
U0229,0.9261,0.03443689881507918,3.2511666666666668,0.5,0.24755000000000002,0.02,0.9964,0.02
U0230,0.8470166666666666,0.02,9.4655,0.5,0.040633333333333334,0.02,0.899,0.02
U0231,0.8608833333333333,0.03871585807736496,7.2955000000000005,0.5,0.22071666666666667,0.023738021540698522,0.9566166666666667,0.025565086869922166
U0232,0.7950333333333334,0.038178405763817196,4.581666666666667,0.878509343528381,0.2024,0.021569793693960077,0.9506333333333333,0.029117738007384205
U0233,0.90625,0.03238905679392347,4.459499999999999,0.6153440501053047,0.14173333333333335,0.025060699644396743,0.8633166666666666,0.02834356481931422
U0234,0.8077666666666667,0.02,4.995,0.5,0.10581666666666667,0.02,0.8924166666666666,0.029745078024215464
U0235,0.9648833333333333,0.025834273101186116,6.56,0.5,0.19798333333333332,0.02,0.8539166666666667,0.033338471270690666
U0236,0.8977333333333334,0.020744894954341602,4.753833333333334,0.8457681518398922,0.24706666666666666,0.02,0.9427666666666666,0.024591028174248148
U0237,0.9402499999999999,0.026417626691283197,5.5665000000000004,0.8480869648803715,0.11576666666666668,0.02,0.7365166666666667,0.02
U0238,0.7068166666666666,0.03620991116623554,7.5705,0.6725015241618417,0.21141666666666667,0.021348856331585217,0.8775333333333334,0.027420697778624548
U0239,0.8678333333333333,0.03804863554277166,8.017166666666666,0.5,0.20535,0.02453102117727674,0.9218999999999999,0.03161556578649195
U0240,0.8095166666666667,0.03030699039275702,5.718166666666666,0.6089070262910969,0.22811666666666666,0.02,0.8909833333333333,0.022560622036341706
U0241,0.7187666666666667,0.023459468593015155,6.6415,0.7627048577267619,0.16058333333333333,0.02,0.9385666666666667,0.023488862609046614
U0242,0.9476333333333334,0.028768918413222735,4.778,0.5,0.16633333333333333,0.02,0.9259000000000001,0.03586569391493774
U0243,0.76435,0.02402904492484046,6.221,0.5,0.22765,0.020303866626827507,0.9447666666666666,0.02
U0244,0.95335,0.02332893053699634,7.0376666666666665,0.545784450737346,0.15013333333333334,0.02,0.9700666666666667,0.02
U0245,0.7534333333333333,0.02332720872000472,6.3885000000000005,0.57174356139794,0.14221666666666669,0.022190846461247637,0.9207666666666667,0.02
U0246,0.7853500000000001,0.034528408593504575,6.0485,0.5,0.12011666666666666,0.02,0.8556666666666667,0.022435388712181183
U0247,0.8290166666666666,0.03380718365475994,5.441833333333332,0.6578964710854338,0.21946666666666667,0.02,0.9886333333333334,0.02
U0248,0.91095,0.02,5.840333333333334,0.6269056281982692,0.21795,0.02,0.9529333333333333,0.031108369720489488
U0249,0.8184666666666667,0.022442608285728898,5.549333333333333,0.5318468451224156,0.16713333333333336,0.02,0.86835,0.02
U0250,0.9060333333333334,0.02627932013326574,8.298166666666667,0.5,0.06428333333333333,0.02,0.8314,0.02
U0251,0.7702333333333334,0.02,7.610166666666667,0.5,0.19765,0.02,0.8525333333333333,0.030174337882821322
U0252,0.85425,0.028039026373966693,5.852833333333334,0.5,0.20110000000000003,0.02,0.9107666666666666,0.021747520931514618
U0253,0.9408333333333333,0.02489262273579597,3.9168333333333334,0.5490648109892553,0.17689999999999997,0.02,0.7461833333333333,0.02
U0254,0.6826166666666666,0.02,5.425833333333333,0.5,0.1798833333333333,0.02,0.88345,0.028617669367018726
U0255,0.8637,0.02132257020154935,5.7015,0.6786338482569227,0.09244999999999999,0.027609980079674086,0.7459666666666666,0.03399603898495626
U0256,0.7740166666666667,0.024162153601586616,5.716833333333334,0.5,0.15888333333333335,0.02,0.9161833333333332,0.023188050083322396
U0257,0.7948333333333334,0.0306650072014775,5.3625,0.7749998064515888,0.1994,0.02,0.9068999999999999,0.02
U0258,0.7409833333333333,0.02,6.074333333333333,0.5382968202271555,0.09841666666666667,0.02,0.8752833333333334,0.02
U0259,0.8905500000000001,0.02593397385669997,6.7225,0.9228513964880803,0.08700000000000001,0.02,0.85665,0.02
U0260,0.7778,0.030043634933210082,5.268666666666666,0.7302960130431131,0.24583333333333335,0.02,0.9069833333333334,0.028493607470214594
U0261,0.8057666666666666,0.02032010498660544,5.6193333333333335,0.5,0.1305,0.02,0.8528833333333333,0.029986224615090592
U0262,0.7591333333333333,0.02,5.437666666666666,0.7858367939124936,0.14721666666666666,0.02,0.8911833333333333,0.029798484301498764
U0263,0.7065666666666667,0.02077485659798079,3.657833333333334,0.5,0.16833333333333333,0.020672655046381112,0.8372666666666667,0.02
U0264,0.8540666666666666,0.02514610639177895,6.560833333333334,0.7175091404760409,0.2358,0.02,0.8906333333333333,0.023338608927411797
U0265,0.6873166666666667,0.02,6.124666666666666,0.5784917170251157,0.17989999999999998,0.02,0.9335,0.02163534145790166
U0266,0.75995,0.02,4.212,0.5,0.16151666666666667,0.02,0.94385,0.02
U0267,0.9082,0.04980726854586585,8.070833333333333,0.5,0.20614999999999997,0.02,0.87025,0.02
U0268,0.8411833333333334,0.0348542919404005,9.219833333333334,0.5,0.17433333333333334,0.02516081609699229,0.8421500000000001,0.02
U0269,0.8216166666666668,0.03931083396045759,4.648833333333333,0.5,0.19011666666666668,0.02,0.9211999999999999,0.02
U0270,0.8708166666666667,0.021475140666982032,2.9179999999999997,0.5,0.22185,0.02,0.8796333333333334,0.02
U0271,0.62415,0.03317738687720899,6.593833333333333,0.5,0.19163333333333332,0.02,0.8443833333333334,0.03293553805035933
U0272,0.87255,0.02152373108919548,5.564333333333334,0.5,0.18808333333333335,0.02,0.73775,0.024042441639733677
U0273,0.8341166666666666,0.0319266294285298,3.3921666666666668,0.5,0.21378333333333333,0.026988621059006835,0.8763166666666667,0.03204817727526277
U0274,0.8777833333333334,0.02,4.4805,0.5,0.03556666666666667,0.02,0.8340833333333334,0.027693856117678255
U0275,0.7475499999999999,0.02,8.552666666666667,0.5,0.07353333333333333,0.02,0.8794166666666667,0.02
U0276,0.79495,0.02,3.8850000000000002,0.5,0.28295,0.02187333993701006,0.8246333333333333,0.02
U0277,0.8271833333333333,0.023358460280306716,5.044,0.5,0.2094,0.02,0.8075833333333334,0.026461097230966558
U0278,0.8651833333333333,0.02,5.5805,0.5,0.16956666666666664,0.026488009866101052,0.8549166666666667,0.02
U0279,0.8245333333333335,0.022691290546521758,5.456166666666667,0.5,0.1391,0.02,0.931,0.029937802190541637
U0280,0.9524500000000001,0.02354686815693332,6.5760000000000005,0.6179333297371167,0.04928333333333334,0.02,0.8731166666666667,0.025886167477374232
U0281,0.8126833333333333,0.04068923281000354,8.684833333333334,0.5,0.12036666666666666,0.02281005626180406,0.7886833333333333,0.020481544538112025
U0282,0.8160166666666666,0.030564189285283996,6.758333333333333,0.5,0.22696666666666668,0.02,0.83285,0.03353796356369896
U0283,0.81265,0.025255633035028056,5.737166666666667,0.7726001337475076,0.11811666666666666,0.020508672962107188,0.7917666666666667,0.027426896774273755
U0284,0.8006833333333333,0.02,5.526666666666667,0.6251760285444946,0.08736666666666666,0.02,0.86465,0.02
U0285,0.8368666666666668,0.03241010130602289,5.5195,0.5203413302823447,0.1913,0.02,0.9115500000000001,0.02
U0286,0.9133,0.02,5.223333333333334,0.5,0.27795,0.02,0.8459833333333333,0.022751739860209945
U0287,0.87765,0.02,5.0015,0.5,0.09615000000000001,0.032419669955136815,0.7921333333333332,0.026905067676307143
U0288,0.758,0.03997003877906551,5.048666666666667,0.5,0.10321666666666666,0.02,0.8742666666666666,0.02482423546993276
U0289,0.83265,0.029224219407881533,5.780833333333334,0.5059254556421003,0.14866666666666667,0.02,0.9418166666666666,0.022216697924459138
U0290,0.8285666666666667,0.036315873480706286,6.491666666666667,0.5,0.1785,0.03073681831289634,0.8188833333333333,0.026310713914043975
U0291,0.7957166666666667,0.02,6.623833333333334,0.6262333164777056,0.2253166666666667,0.02,0.8984666666666666,0.028728847290949
U0292,0.7955833333333334,0.02,7.191166666666667,0.5,0.14175000000000001,0.02,0.8991000000000001,0.02
U0293,0.8766333333333334,0.025199814814134375,7.003,0.5,0.13705,0.02,0.98615,0.02
U0294,0.78845,0.021852391173507815,4.0088333333333335,0.5,0.21541666666666667,0.02,0.93095,0.022582537501352713
U0295,0.8355166666666666,0.0327142425659936,5.517666666666667,0.5897988357623863,0.18506666666666668,0.02774113672268436,0.8555666666666667,0.02635774396010908
U0296,0.9158333333333334,0.02160367252729652,8.201833333333333,0.5,0.15035,0.023069351963156667,0.8352666666666666,0.02
U0297,0.8375499999999999,0.03380791327485326,5.866,0.5,0.23273333333333332,0.02974200172595427,0.8309166666666666,0.021699623652650445
U0298,0.6134666666666667,0.02488860515711288,6.6995000000000005,0.5,0.1517666666666667,0.02,0.9514999999999999,0.021245705448395935
U0299,0.8294,0.02,6.664833333333333,0.5500426953125248,0.14588333333333334,0.02,0.9349666666666666,0.021195156679455523
U0300,0.8664666666666667,0.03067733147890584,3.2424999999999997,0.5,0.09400000000000001,0.02,0.8281833333333334,0.02
U0301,0.8420000000000001,0.034145102137788354,7.797999999999999,0.6534193140702229,0.13601666666666667,0.02,0.8549833333333333,0.02
U0302,0.8356333333333333,0.02,6.719,0.5,0.11683333333333333,0.02,0.8893333333333334,0.02
U0303,0.84665,0.02,6.3356666666666674,0.5,0.16013333333333332,0.02,0.9191333333333334,0.026349168234816568
U0304,0.7111999999999999,0.02,4.318333333333333,0.5,0.15356666666666666,0.025461631264839777,0.8331833333333334,0.022172452878891573
U0305,0.7227666666666667,0.025163677526678526,6.6695,0.5,0.22838333333333335,0.02,0.9457166666666666,0.032036692505105234
U0306,0.8997833333333333,0.03153261274722832,8.563333333333333,0.5366703519542204,0.07798333333333334,0.02,0.8826,0.02
U0307,0.7362000000000001,0.02,4.854166666666667,0.6919509857400785,0.11723333333333334,0.02,0.9120666666666667,0.03502088900451651
U0308,0.9329999999999999,0.031864588495695345,5.224,0.5,0.16431666666666667,0.02,0.8311166666666666,0.03564695872955601
U0309,0.9353333333333333,0.02,8.0315,0.7602896158701626,0.19915000000000002,0.02055400204339778,0.89,0.02531015606431537
U0310,0.8059666666666666,0.03481428825448925,5.956499999999999,0.5,0.18963333333333332,0.02,0.7927333333333334,0.022070855594350326
U0311,0.8920499999999999,0.031883083288791275,8.262166666666667,0.6079873079815622,0.10631666666666667,0.02,0.9083666666666667,0.02
U0312,0.7832500000000001,0.02,8.355666666666666,0.5,0.18613333333333335,0.02,0.82245,0.024805221224572835
U0313,0.6615833333333333,0.02,7.952833333333333,0.5629946417743836,0.10533333333333333,0.02,0.832,0.02
U0314,0.8642500000000001,0.02608269541285945,5.990666666666667,0.5,0.16908333333333334,0.02564288725293364,0.9018833333333333,0.029533399172236605
U0315,0.7254,0.02,6.106833333333333,0.5,0.14601666666666666,0.02,0.9487166666666665,0.04072426385665756
U0316,0.9453166666666667,0.03738916509721321,7.689333333333334,0.5,0.17255,0.02,0.8527833333333333,0.02
U0317,0.8876166666666667,0.027946192346483743,5.257333333333333,0.5,0.24298333333333333,0.023455184217282685,0.8914666666666666,0.024589157502172932
U0318,0.7750499999999999,0.023750936823628627,6.678833333333333,0.5289220799575932,0.22014999999999998,0.021329299097720016,0.9388666666666667,0.028933072195442142
U0319,0.7652666666666667,0.02,7.396333333333334,0.5,0.06483333333333334,0.02,0.8640500000000001,0.029368060882530158
U0320,0.8118666666666666,0.02287196245770497,6.6695,0.5378091668984457,0.1475,0.024501428529781693,0.9380000000000001,0.028657075915033636
U0321,0.72005,0.02,3.8836666666666666,0.6712861287608037,0.12538333333333332,0.02,0.8620333333333333,0.03687544801987724
U0322,0.8111166666666666,0.02,5.530166666666666,0.5,0.12174999999999998,0.02,0.9926833333333334,0.02
U0323,0.8571666666666666,0.023023176728389744,5.606166666666667,0.5,0.12751666666666667,0.020071513811037438,0.9986833333333333,0.02
U0324,0.9468666666666666,0.02296002322879196,5.442166666666666,0.5,0.07866666666666666,0.020725025130664296,0.9743666666666666,0.02
U0325,0.8503166666666666,0.02328608311130632,7.5248333333333335,0.5716899217816129,0.07243333333333334,0.02020541181630968,0.7881333333333332,0.025438841692708138
U0326,0.8634333333333334,0.02118213083395215,5.138833333333333,0.5,0.19055,0.027432298481899035,0.83085,0.02
U0327,0.9156833333333333,0.03679708774708496,7.351166666666667,0.5,0.1401,0.02,0.9760333333333334,0.03428589603126434
U0328,0.9126500000000001,0.02192776778425015,7.497,0.5,0.14293333333333333,0.02,0.9861333333333334,0.02
U0329,0.8412333333333333,0.022847552750057648,2.999333333333333,0.5,0.14925,0.02,0.8883000000000001,0.032116164154518845
U0330,0.7772666666666667,0.02,6.452833333333333,0.5,0.19825,0.03391246083668951,0.9915166666666666,0.02
U0331,0.9011833333333333,0.024090281581307146,7.477499999999999,0.5,0.13425,0.02303082716708195,0.72945,0.02571635666263785
U0332,0.8924500000000001,0.02,4.8745,0.5,0.08556666666666667,0.02,0.8384166666666667,0.03382368499537957
U0333,0.8756833333333334,0.029378387747912012,4.159,0.6805953276360336,0.1495,0.02,0.86095,0.030813682026009166
U0334,0.8418333333333333,0.02,6.452333333333333,0.5,0.12306666666666666,0.02,0.9551999999999999,0.02
U0335,0.77375,0.02,6.0825,0.5,0.15573333333333333,0.02,0.8287,0.02
U0336,0.7716166666666666,0.0316916655710404,5.7523333333333335,0.5,0.13231666666666667,0.02933362689247046,0.87925,0.020708814548399464
U0337,0.70535,0.02,5.538833333333334,0.5,0.06498333333333334,0.02,0.9015666666666666,0.024727043225316405
U0338,0.8315666666666667,0.02837362625162082,3.505333333333333,0.5,0.06996666666666666,0.02,0.8333,0.024965816629944227
U0339,0.6628333333333333,0.03426500644486541,5.178,0.5,0.20765,0.02,0.8158333333333333,0.026491331915678887
U0340,0.8589666666666668,0.03438451201728278,8.166500000000001,0.5,0.11626666666666667,0.02,0.92075,0.03281278714160075
U0341,0.7493500000000001,0.02,4.585666666666667,0.5,0.13,0.02,0.8927499999999999,0.026110055534219023
U0342,0.7483,0.031248615969351308,6.828833333333333,0.7477666525505576,0.1376,0.02,0.9049833333333334,0.02376395730232375
U0343,0.7917000000000001,0.02,5.2785,0.5820885671442102,0.10831666666666666,0.02,0.8294666666666667,0.02051698483370953
U0344,0.8180000000000001,0.02665453057174327,7.525333333333333,0.5,0.14703333333333332,0.02,0.8477833333333334,0.02
U0345,0.89425,0.027422964828770838,5.220833333333333,0.6556039709052004,0.12789999999999999,0.02,0.8099166666666666,0.023643892798493788
U0346,0.8168166666666666,0.027960788019415053,5.701833333333333,0.5,0.18618333333333334,0.02,0.8928333333333334,0.0297181201738378
U0347,0.9434999999999999,0.02,6.588166666666666,0.5,0.17190000000000003,0.02,0.8301,0.02
U0348,0.9089,0.02,5.950833333333333,0.5719753199803874,0.08966666666666667,0.02,0.8238666666666666,0.024852739620948555
U0349,0.8166333333333333,0.02,4.2135,0.6821307059501136,0.03648333333333333,0.02,0.82275,0.034207119142073326
U0350,0.8124166666666667,0.022089492222925087,4.992,0.5009211514799511,0.21155000000000002,0.02,0.9519166666666666,0.02
U0351,0.8955500000000001,0.03334119074058391,8.979833333333334,0.6003343790477655,0.06171666666666667,0.03075609966602831,0.9290166666666666,0.03160945533644428
U0352,0.82675,0.026201583921587668,5.6001666666666665,0.5483040822998373,0.11480000000000001,0.02,0.9227166666666667,0.03332347020744787
U0353,0.7445833333333334,0.025035847632278545,4.5595,0.5751708441845779,0.06165,0.02,0.9272,0.02427064070023699
U0354,0.8292333333333334,0.030323104502452642,5.708333333333333,0.6278814113084307,0.12768333333333334,0.02,0.8349833333333333,0.024986829864283792
U0355,0.9350499999999999,0.02781436679128254,9.1665,0.5,0.13793333333333332,0.02,0.8462333333333333,0.02398213223770286
U0356,0.7839833333333334,0.03787914553770539,4.862833333333334,0.5,0.12893333333333334,0.02036091026124979,0.8586,0.02
U0357,0.7596333333333334,0.041407133040898464,8.972,0.5,0.1301,0.02,0.9337,0.02
U0358,0.7996500000000001,0.04447609470266021,4.583333333333333,0.5,0.20813333333333336,0.02,0.9194166666666667,0.031035361552053255
U0359,0.7921333333333332,0.021393986694084516,4.4656666666666665,0.5,0.11878333333333334,0.02,0.9195666666666668,0.02
U0360,0.85295,0.02,4.377833333333333,0.6591301591238764,0.13849999999999998,0.027461026929086245,0.94645,0.030153722821568814
U0361,0.7878666666666666,0.02,4.416166666666666,0.5,0.22973333333333334,0.02,0.8663166666666666,0.02
U0362,0.8661166666666666,0.02,9.741999999999999,0.5,0.12238333333333333,0.025081500486746535,0.9093,0.0312830944760905
U0363,0.8428333333333334,0.02,4.363833333333333,0.5,0.1686,0.02,0.8947166666666666,0.03518621415649411
U0364,0.7495166666666666,0.0233970439728327,8.526,0.5111449892153892,0.023033333333333333,0.020453622336072078,0.8906666666666667,0.024142963087961402
U0365,0.8803000000000001,0.03144887915331801,2.9121666666666663,0.5,0.14813333333333334,0.02,0.9323833333333335,0.02
U0366,0.7404833333333333,0.028496134240746887,5.043166666666667,0.7949866455901423,0.10051666666666666,0.02,0.9395000000000001,0.029944214800191347
U0367,0.75425,0.02,9.179,0.7379596194914733,0.2394166666666667,0.02,0.8712833333333333,0.02122502453865877
U0368,0.6993833333333334,0.02304095628802476,6.525166666666666,0.5,0.18205000000000002,0.02,0.8635999999999999,0.029035151110335205
U0369,0.6824166666666667,0.023330873679883193,5.558666666666666,0.5,0.1582,0.02,0.8630666666666666,0.0231904865551947
U0370,0.8872833333333333,0.03158476953638675,4.697166666666667,0.5,0.18821666666666667,0.02117644131261593,0.8795833333333333,0.029541795251248087
U0371,0.8917666666666667,0.023525532229190217,6.729500000000001,0.5,0.17941666666666667,0.02,0.8084666666666668,0.03320829213715551
U0372,0.7491833333333333,0.021809852513638553,5.543833333333333,0.5,0.22266666666666668,0.02,0.84945,0.029934177790612495
U0373,0.77585,0.023029090299010943,5.984333333333333,0.5725747694988546,0.2511333333333334,0.02,0.907,0.02
U0374,0.7911666666666667,0.02,3.6296666666666666,0.5141959419002319,0.20616666666666664,0.02,0.9021,0.02571085373922848
U0375,0.7520000000000001,0.026228305320778873,8.144333333333334,0.5,0.24431666666666665,0.02,0.916,0.02
U0376,0.8326833333333333,0.02388576284456217,5.251333333333333,0.5,0.09331666666666666,0.02,0.8623500000000001,0.022382560175279346
U0377,0.9365333333333333,0.02,7.0805,0.5,0.07755,0.02,0.8912333333333334,0.029557176229583683
U0378,0.7026,0.027374294511457266,5.749833333333334,0.5213181050631819,0.16443333333333335,0.02,0.9308333333333333,0.02
U0379,0.9482666666666667,0.02,4.6995,0.6302440003681115,0.06088333333333334,0.02,0.87155,0.02
U0380,0.7635,0.026698164730932346,6.991166666666667,0.7782553351353696,0.18956666666666666,0.029221202348066837,0.8899333333333334,0.020982151144881885
U0381,0.7083333333333334,0.028109761056733743,6.32,0.5012783657809303,0.15318333333333334,0.025332225852985484,0.9001833333333332,0.033213275458266155
U0382,0.9020333333333334,0.023560531969093326,7.56,0.5785046240091775,0.1953,0.02,0.9785666666666666,0.02630275017306493
U0383,0.7459166666666667,0.03587909790764905,7.8566666666666665,0.5,0.1063,0.02,0.9387,0.02
U0384,0.6429166666666667,0.025585575363213296,4.903833333333334,0.597881398495276,0.18881666666666666,0.02,0.9808333333333333,0.02
U0385,0.7574333333333333,0.02,6.453500000000001,0.5265991834403089,0.14406666666666665,0.02,0.8958166666666667,0.02747547391159371
U0386,0.8098666666666667,0.02,5.445,0.5152746840278495,0.14135,0.02,0.8682666666666666,0.020091557099106757
U0387,0.7675833333333334,0.026099993614303183,5.609333333333333,0.5,0.23228333333333331,0.021308910499288014,0.9521166666666666,0.022871415930516097
U0388,0.8233333333333333,0.02537208439735818,6.407166666666666,0.5,0.15638333333333335,0.02,0.8697666666666667,0.030191963610647566
U0389,0.8584499999999999,0.02092622756255888,3.8501666666666665,0.5,0.16255,0.02,0.90325,0.020832738658179317
U0390,0.8136833333333334,0.02,3.1405,0.5802739870095851,0.08151666666666667,0.020134092149055708,0.9046833333333333,0.020424340054617844
U0391,0.7322833333333333,0.02,4.814,0.7485543400448625,0.1185,0.02,0.7910666666666667,0.02
U0392,0.6908166666666666,0.02,5.486166666666667,0.6290785059646105,0.12598333333333334,0.02,0.8998833333333334,0.025419474161883605
U0393,0.9125833333333334,0.039520395578317116,5.797833333333333,0.5,0.13086666666666666,0.02,0.9631666666666666,0.028824480336454763
U0394,0.9594666666666667,0.02,4.622333333333334,0.6345176645820559,0.0829,0.02,0.9671,0.02106532696162107
U0395,0.9206166666666666,0.02,5.5575,0.5,0.15778333333333333,0.02,0.9273000000000001,0.02361533400144915
U0396,0.8040833333333334,0.02,8.169666666666666,0.5,0.10016666666666667,0.02,0.8140000000000001,0.02
U0397,0.7634500000000001,0.03577444618718787,6.0874999999999995,0.9608653911969145,0.15593333333333334,0.02,0.8909166666666666,0.04704863086920455
U0398,0.8298666666666668,0.029119592487991043,9.7965,0.8252220913184525,0.14948333333333333,0.02,0.7545666666666667,0.02778896663545922
U0399,0.78785,0.02,4.112166666666667,0.5,0.18296666666666664,0.02,0.8491,0.023905815192124293
U0400,0.8201333333333333,0.030097818304100833,7.2225,0.5,0.24311666666666668,0.02,0.9342833333333332,0.024920386567360155
U0401,0.789,0.02,3.0911666666666666,0.5,0.14453333333333332,0.02,0.8422666666666667,0.02
U0402,0.8068166666666666,0.029393565055410804,6.678166666666667,0.5502397356304493,0.1312,0.02,0.9135,0.02
U0403,0.8164333333333333,0.026718807358612862,6.7540000000000004,0.7223962901344388,0.12681666666666666,0.02,0.7999333333333333,0.020948953832272004
U0404,0.8277666666666667,0.02,4.3709999999999996,0.5,0.17735,0.02,0.7634666666666666,0.02
U0405,0.8959833333333332,0.031389642665482304,5.267166666666667,0.5,0.16369999999999998,0.02,0.8455166666666667,0.02
U0406,0.8784333333333333,0.027823275627910326,5.3486666666666665,0.5,0.17398333333333335,0.023409862593929645,0.8882166666666667,0.020373847615673076
U0407,0.7211166666666666,0.02,6.494666666666667,0.5,0.17725,0.024719041243543405,0.8566833333333334,0.02
U0408,0.9420166666666666,0.02,4.276166666666667,0.5,0.15183333333333335,0.028171948222774138,0.9136333333333333,0.02
U0409,0.8698166666666666,0.036366710968503434,7.046166666666667,0.5,0.18483333333333332,0.02,0.96815,0.02
U0410,0.8121166666666667,0.021846502389780052,4.524166666666667,0.6938894484474215,0.11969999999999999,0.02,0.91375,0.02695958085727597
U0411,0.8165333333333334,0.027979611624657445,5.804333333333333,0.5,0.12655000000000002,0.02061618296387574,0.9045333333333333,0.025160657119134785
U0412,0.8725666666666667,0.023678992095667123,6.875333333333334,0.5,0.10796666666666667,0.02,0.8048333333333333,0.02766063388042051
U0413,0.8876166666666667,0.025127707151004923,6.340166666666666,0.5,0.2312,0.025232201647894314,0.9124333333333334,0.02496098288663061
U0414,0.7979666666666666,0.026111351299131714,5.826833333333333,0.5,0.1991166666666667,0.021120834895114037,0.9666166666666666,0.02737067165172727
U0415,0.9509,0.02,4.819333333333334,0.5,0.14065,0.02,0.8560833333333333,0.032978139223835336
U0416,0.7374499999999999,0.02,4.627,0.5,0.13628333333333334,0.02,0.8730166666666667,0.021971018789912006
U0417,0.6699999999999999,0.040789116195377416,6.016333333333333,0.7209767448861764,0.18815,0.02,0.8037000000000001,0.02
U0418,0.9457333333333334,0.030292353270531282,5.8453333333333335,0.5,0.15961666666666666,0.026652385759377464,0.83805,0.02
U0419,0.9472666666666667,0.02098081663488502,6.510833333333333,0.5,0.15268333333333334,0.02,0.9367833333333334,0.021141184135867786
U0420,0.8704833333333334,0.023686149257882042,7.6185,0.5,0.211,0.03064604379034918,0.8140666666666667,0.02
U0421,0.7234166666666666,0.03338193623303879,7.087833333333333,0.5,0.20328333333333334,0.02,0.8759833333333334,0.030032610054183888
U0422,0.7725,0.02,5.179,0.5,0.06573333333333334,0.02,0.9017,0.04332731240222498
U0423,0.79655,0.03574687398920358,6.131833333333333,0.5,0.14388333333333334,0.02,0.9663499999999999,0.02204502211384695
U0424,0.7791833333333334,0.022479627814238106,5.325500000000001,0.5896309862956661,0.1398,0.02,0.8186166666666667,0.023488245287093402
U0425,0.8047666666666666,0.023288165807265,8.177333333333333,0.5370778962745226,0.25876666666666664,0.02,0.9508833333333334,0.020612075748615653
U0426,0.85155,0.030677206522106957,8.499,0.5,0.08288333333333334,0.02035204330446127,0.8957666666666667,0.026582299875418342
U0427,0.8483999999999999,0.037848011836819115,3.807166666666667,0.5,0.19501666666666664,0.02,0.8236333333333333,0.027231501366370994
U0428,0.7848833333333333,0.02,5.743833333333334,0.5,0.15671666666666667,0.02,0.9199333333333333,0.02
U0429,0.8034166666666667,0.02,3.7123333333333335,0.5996738002169736,0.05231666666666667,0.02,0.8616166666666666,0.025861122687668932
U0430,0.8706833333333334,0.02,3.8088333333333337,0.5,0.17733333333333334,0.02006516051933467,0.9524166666666667,0.02
U0431,0.8868166666666667,0.02,4.797833333333333,0.5503189681145527,0.16241666666666668,0.02,0.9235833333333333,0.03455432920296185
U0432,0.9038666666666666,0.03261506809231994,7.7571666666666665,0.5,0.18589999999999998,0.02,0.8402333333333334,0.025896923884250553
U0433,0.9075000000000001,0.02,4.201333333333333,0.5948645784266082,0.10394999999999999,0.02,0.83625,0.024361917001746815
U0434,0.7257833333333332,0.02,4.234333333333333,0.5,0.19538333333333333,0.022592159406897475,0.7904166666666667,0.02084460761603986
U0435,0.7665166666666666,0.02,5.902833333333334,0.5,0.12301666666666666,0.02276571252270982,0.8510666666666666,0.022170851735255143
U0436,0.8359,0.030883069795601636,6.924666666666667,0.5,0.1302,0.02066939766901784,0.8545833333333333,0.028777311665036838
U0437,0.8640166666666667,0.031212652349114287,3.359833333333333,0.5278027725075598,0.11601666666666667,0.02,0.8646833333333334,0.02
U0438,0.9117833333333333,0.02,5.724166666666666,0.5906353923247967,0.08188333333333334,0.02679943407362675,0.8937833333333334,0.02804064312148826
U0439,0.7003666666666667,0.021101058425270214,6.526666666666666,0.5,0.23013333333333333,0.02,0.9192499999999999,0.02944858230883107
U0440,0.8577833333333333,0.02489645891822099,6.292000000000001,0.5,0.19556666666666667,0.026770854798953782,0.8715333333333334,0.02
U0441,0.7991833333333332,0.022975240296168122,8.162166666666666,0.7563783224462917,0.153,0.02,0.8651166666666666,0.02
U0442,0.83265,0.020669083192052802,6.7885,0.5,0.2088,0.02677356905606722,0.9565333333333333,0.02
U0443,0.8789166666666667,0.024453336513994676,4.394666666666667,0.5,0.19676666666666667,0.02,0.9068,0.030561871670432773
U0444,0.8506,0.03895895275799904,5.714166666666666,0.5,0.16113333333333332,0.02498356793307686,0.8430666666666666,0.0260417101332971
U0445,0.8400666666666666,0.030065107128807406,4.839333333333333,0.5874166040100216,0.0823,0.02,0.8235333333333333,0.02
U0446,0.8924166666666666,0.030597739567926684,6.753,0.5,0.16108333333333333,0.020890420452127488,0.8128666666666667,0.03205037701286314
U0447,0.83025,0.0344730474428937,6.588166666666666,0.6666289572668344,0.16288333333333332,0.03427415449966149,0.8938833333333333,0.04270734909434991
U0448,0.755,0.0377375144915507,6.577000000000001,0.6586115698953366,0.13461666666666666,0.02,0.9200333333333334,0.02336396085141957
U0449,0.7755833333333334,0.02,5.164833333333333,0.5,0.13111666666666666,0.02,0.88965,0.02
